91,163,11,82,60,012345
99,174,10,81,60,012345
95,172,8,78,60,012345
89,164,7,70,60,012345
79,135,6,53,60,012345
80,131,10,51,60,012345
85,116,8,43,60,012345
91,95,7,38,60,012345
88,126,26,50,60,012345
80,131,30,55,60,012345
75,140,31,62,60,012345
66,126,41,55,60,012345
57,113,50,50,60,012345
71,147,86,81,60,012345
72,144,115,113,60,012345
71,135,109,96,60,012345
83,135,143,125,60,012345
104,133,138,130,60,012345
101,134,118,111,60,012345
89,131,97,91,60,012345
73,116,78,65,60,012345
57,98,66,45,60,012345
44,81,54,32,60,012345
38,76,41,33,60,012345
60,107,41,44,60,012345
79,124,34,49,60,012345
87,121,28,53,60,012345
73,114,23,46,60,012345
58,93,19,29,60,012345
45,80,18,20,60,012345
36,68,15,15,60,012345
37,58,12,15,60,012345
76,107,19,35,60,012345
88,130,17,43,60,012345
87,135,14,49,60,012345
82,135,12,52,60,012345
79,136,11,56,60,012345
73,142,14,65,60,012345
72,149,11,70,60,012345
70,152,9,69,60,012345
76,169,33,75,60,012345
74,158,39,71,60,012345
76,159,40,66,60,012345
66,139,49,58,60,012345
54,117,51,41,60,012345
85,145,84,68,60,012345
78,131,114,98,60,012345
76,113,105,80,60,012345
81,127,135,108,60,012345
76,137,131,118,60,012345
71,139,107,106,60,012345
69,133,85,91,60,012345
66,139,68,79,60,012345
69,155,57,79,60,012345
76,164,44,80,60,012345
75,163,34,78,60,012345
75,174,32,77,60,012345
67,162,25,77,60,012345
64,155,19,81,60,012345
56,145,14,71,60,012345
43,113,11,42,60,012345
53,134,12,54,60,012345
53,136,10,63,60,012345
53,133,8,69,60,012345
91,163,12,81,60,012345
103,172,11,76,60,012345
100,165,9,75,60,012345
94,159,7,69,60,012345
84,139,6,55,60,012345
80,141,13,55,60,012345
62,116,11,42,60,012345
56,97,10,31,60,012345
68,106,13,38,60,012345
75,99,11,40,60,012345
68,91,8,42,60,012345
65,89,8,49,60,012345
76,73,17,45,60,012345
68,83,20,47,60,012345
52,70,27,37,60,012345
59,98,37,47,60,012345
71,109,89,82,60,012345
76,116,112,102,60,012345
80,114,117,98,60,012345
88,111,122,101,60,012345
97,114,127,104,60,012345
97,115,131,108,60,012345
96,115,139,111,60,012345
85,110,148,114,60,012345
77,121,151,122,60,012345
69,123,145,128,60,012345
61,116,135,130,60,012345
47,92,138,114,60,012345
39,75,145,101,60,012345
33,67,139,99,60,012345
27,60,141,96,60,012345
26,75,145,102,60,012345
71,120,136,115,60,012345
82,134,103,106,60,012345
81,132,78,94,60,012345
74,127,59,90,60,012345
63,118,45,91,60,012345
55,114,38,97,60,012345
49,111,29,99,60,012345
44,103,22,93,60,012345
47,111,31,93,60,012345
44,115,33,97,60,012345
48,115,34,87,60,012345
49,120,40,94,60,012345
45,113,41,85,60,012345
62,140,78,104,60,012345
60,133,105,130,60,012345
58,133,97,115,60,012345
63,132,129,139,60,012345
59,131,126,141,60,012345
52,127,103,120,60,012345
44,120,82,104,60,012345
36,113,64,97,60,012345
29,108,50,89,60,012345
24,102,39,80,60,012345
19,88,30,55,60,012345
38,99,25,53,60,012345
64,105,20,54,60,012345
71,101,23,49,60,012345
54,84,18,35,60,012345
68,92,30,47,60,012345
84,111,25,57,60,012345
75,114,19,63,60,012345
65,109,14,69,60,012345
103,146,17,82,60,012345
113,161,14,82,60,012345
107,163,12,82,60,012345
96,158,10,75,60,012345
78,130,8,53,60,012345
89,133,11,56,60,012345
71,112,11,44,60,012345
56,93,8,33,60,012345
67,116,24,46,60,012345
74,115,29,49,60,012345
89,117,31,54,60,012345
88,117,41,58,60,012345
84,102,48,49,60,012345
95,129,85,77,60,012345
85,115,119,108,60,012345
74,101,113,88,60,012345
79,115,144,119,60,012345
85,122,139,126,60,012345
82,124,120,111,60,012345
85,124,99,94,60,012345
95,128,79,84,60,012345
91,132,65,80,60,012345
82,131,52,74,60,012345
75,133,40,70,60,012345
74,140,39,71,60,012345
66,130,32,69,60,012345
58,124,26,70,60,012345
46,103,22,50,60,012345
37,81,18,28,60,012345
29,70,17,20,60,012345
22,60,15,14,60,012345
16,50,12,14,60,012345
63,101,19,32,60,012345
79,119,17,37,60,012345
79,119,14,44,60,012345
71,119,12,56,60,012345
61,113,10,60,60,012345
53,114,13,66,60,012345
45,114,11,79,60,012345
39,114,9,92,60,012345
41,114,30,96,60,012345
38,112,35,91,60,012345
42,113,37,81,60,012345
44,117,44,85,60,012345
43,115,45,91,60,012345
59,136,81,111,60,012345
59,129,109,137,60,012345
55,123,100,121,60,012345
57,124,130,141,60,012345
55,121,126,136,60,012345
48,113,103,109,60,012345
41,108,83,99,60,012345
35,101,65,96,60,012345
30,102,54,96,60,012345
25,104,42,102,60,012345
22,105,32,99,60,012345
23,99,31,81,60,012345
21,87,24,55,60,012345
18,73,18,36,60,012345
14,60,14,23,60,012345
11,51,11,15,60,012345
8,56,12,18,60,012345
6,55,10,19,60,012345
5,55,8,22,60,012345
59,96,12,36,60,012345
75,115,11,34,60,012345
74,108,9,26,60,012345
65,94,8,17,60,012345
53,78,7,9,60,012345
42,71,15,12,60,012345
32,63,12,12,60,012345
25,55,10,10,60,012345
24,51,14,10,60,012345
22,44,12,7,60,012345
18,36,9,5,60,012345
14,28,8,5,60,012345
16,22,6,5,60,012345
32,25,9,5,60,012345
43,27,7,5,60,012345
52,59,13,14,60,012345
60,82,72,49,60,012345
62,87,100,73,60,012345
52,78,110,68,60,012345
42,66,120,71,60,012345
56,62,129,76,60,012345
47,67,136,89,60,012345
36,55,149,92,60,012345
29,45,161,94,60,012345
49,75,161,109,60,012345
72,83,153,118,60,012345
86,83,141,122,60,012345
80,76,142,115,60,012345
65,62,147,101,60,012345
51,55,140,98,60,012345
67,50,139,96,60,012345
73,44,141,95,60,012345
106,97,133,114,60,012345
110,133,102,105,60,012345
105,139,77,86,60,012345
87,117,59,55,60,012345
71,97,45,37,60,012345
70,112,39,47,60,012345
61,105,30,49,60,012345
50,88,23,43,60,012345
54,115,32,58,60,012345
48,120,33,62,60,012345
52,127,34,62,60,012345
48,116,44,53,60,012345
47,100,47,40,60,012345
69,124,82,64,60,012345
66,113,112,96,60,012345
62,100,104,78,60,012345
75,120,131,110,60,012345
71,130,127,119,60,012345
62,127,104,97,60,012345
53,115,84,78,60,012345
55,129,66,76,60,012345
54,133,51,73,60,012345
42,114,40,59,60,012345
36,121,31,59,60,012345
41,138,25,71,60,012345
55,153,19,72,60,012345
43,125,15,55,60,012345
33,101,11,38,60,012345
62,101,9,44,60,012345
58,91,10,39,60,012345
45,74,7,25,60,012345
41,62,6,23,60,012345
80,110,11,43,60,012345
96,135,10,49,60,012345
93,133,9,48,60,012345
79,115,8,33,60,012345
64,94,7,22,60,012345
80,111,10,35,60,012345
85,109,8,44,60,012345
71,104,7,47,60,012345
74,127,23,58,60,012345
67,132,27,58,60,012345
69,141,30,54,60,012345
61,126,42,48,60,012345
50,107,46,35,60,012345
67,130,85,61,60,012345
66,123,115,95,60,012345
59,107,117,85,60,012345
77,115,152,113,60,012345
98,107,145,121,60,012345
100,98,124,98,60,012345
81,86,103,73,60,012345
64,74,82,56,60,012345
52,68,70,43,60,012345
41,60,56,33,60,012345
59,109,45,46,60,012345
71,132,43,55,60,012345
82,142,36,58,60,012345
70,136,30,57,60,012345
59,116,24,48,60,012345
65,113,20,50,60,012345
68,125,18,57,60,012345
65,131,15,64,60,012345
57,125,11,69,60,012345
94,156,19,80,60,012345
97,168,17,79,60,012345
93,163,14,67,60,012345
81,141,13,47,60,012345
68,121,11,36,60,012345
55,108,14,30,60,012345
45,93,12,23,60,012345
86,120,10,34,60,012345
84,129,34,50,60,012345
74,126,39,51,60,012345
67,114,41,42,60,012345
60,107,50,41,60,012345
62,112,52,39,60,012345
83,131,91,66,60,012345
87,117,118,98,60,012345
87,103,109,82,60,012345
91,123,136,110,60,012345
89,127,131,116,60,012345
86,130,107,102,60,012345
88,131,86,90,60,012345
85,139,68,85,60,012345
76,145,57,80,60,012345
70,148,44,70,60,012345
82,148,34,65,60,012345
90,154,33,67,60,012345
88,150,26,67,60,012345
76,144,19,66,60,012345
62,120,15,48,60,012345
52,105,11,45,60,012345
62,124,12,55,60,012345
52,117,10,54,60,012345
54,116,8,58,60,012345
92,150,11,70,60,012345
97,168,10,71,60,012345
94,169,8,64,60,012345
90,140,7,45,60,012345
72,112,6,26,60,012345
75,121,13,36,60,012345
67,114,10,37,60,012345
58,107,8,35,60,012345
57,130,13,46,60,012345
52,128,11,53,60,012345
43,119,8,50,60,012345
36,98,9,37,60,012345
39,88,20,40,60,012345
48,110,20,47,60,012345
48,108,17,41,60,012345
60,90,13,37,60,012345
74,90,73,71,60,012345
82,96,101,94,60,012345
95,88,108,93,60,012345
102,79,116,97,60,012345
105,71,123,99,60,012345
115,67,130,103,60,012345
123,64,140,105,60,012345
127,63,150,111,60,012345
114,89,152,122,60,012345
102,97,146,127,60,012345
86,98,136,130,60,012345
75,97,137,129,60,012345
57,77,141,110,60,012345
46,67,134,104,60,012345
37,59,135,98,60,012345
28,50,140,96,60,012345
72,101,136,108,60,012345
84,128,104,101,60,012345
81,128,79,91,60,012345
74,121,59,85,60,012345
63,115,45,87,60,012345
54,112,39,93,60,012345
45,107,30,89,60,012345
39,103,22,92,60,012345
42,110,31,91,60,012345
40,109,33,80,60,012345
44,114,33,85,60,012345
45,114,41,82,60,012345
40,115,42,88,60,012345
56,135,78,107,60,012345
56,131,106,135,60,012345
52,127,97,120,60,012345
56,126,129,141,60,012345
55,127,125,142,60,012345
49,125,103,121,60,012345
41,117,81,108,60,012345
33,109,64,96,60,012345
27,106,50,94,60,012345
22,95,39,75,60,012345
22,87,30,53,60,012345
31,91,25,50,60,012345
41,90,20,48,60,012345
45,84,19,41,60,012345
40,74,14,30,60,012345
56,86,30,41,60,012345
81,104,25,54,60,012345
69,99,19,48,60,012345
64,98,15,49,60,012345
97,137,17,66,60,012345
102,160,14,69,60,012345
94,161,11,63,60,012345
93,135,9,46,60,012345
75,110,8,31,60,012345
81,118,11,34,60,012345
74,119,9,45,60,012345
68,125,7,56,60,012345
67,145,26,66,60,012345
59,145,29,69,60,012345
57,143,32,65,60,012345
54,132,44,60,60,012345
54,121,55,58,60,012345
72,150,91,85,60,012345
72,138,120,114,60,012345
79,117,109,93,60,012345
86,107,146,120,60,012345
94,114,143,125,60,012345
100,107,122,110,60,012345
119,94,100,97,60,012345
136,88,80,90,60,012345
153,84,66,82,60,012345
157,80,53,81,60,012345
148,97,41,86,60,012345
127,118,40,83,60,012345
108,113,33,80,60,012345
89,110,27,82,60,012345
77,108,22,72,60,012345
60,84,18,41,60,012345
51,72,17,28,60,012345
40,61,16,20,60,012345
32,62,17,24,60,012345
77,110,23,42,60,012345
87,128,19,51,60,012345
83,125,16,55,60,012345
74,121,14,61,60,012345
63,117,11,76,60,012345
53,116,13,82,60,012345
45,112,11,82,60,012345
39,108,9,87,60,012345
43,115,28,96,60,012345
42,112,34,89,60,012345
46,116,35,88,60,012345
46,118,43,87,60,012345
44,119,45,94,60,012345
59,135,81,113,60,012345
59,130,108,139,60,012345
57,130,99,126,60,012345
61,126,131,144,60,012345
58,122,127,143,60,012345
54,118,104,124,60,012345
46,110,83,109,60,012345
40,100,65,96,60,012345
35,104,54,96,60,012345
30,103,42,88,60,012345
24,96,32,67,60,012345
24,88,31,50,60,012345
22,75,25,33,60,012345
18,64,19,22,60,012345
14,54,15,13,60,012345
11,45,11,9,60,012345
9,51,13,13,60,012345
6,52,11,16,60,012345
5,50,8,19,60,012345
58,93,12,33,60,012345
75,114,12,33,60,012345
75,108,10,25,60,012345
66,97,8,17,60,012345
53,79,7,9,60,012345
42,74,14,12,60,012345
32,65,12,13,60,012345
27,57,10,11,60,012345
29,54,14,11,60,012345
30,49,13,7,60,012345
24,38,10,5,60,012345
46,93,10,17,60,012345
38,87,9,21,60,012345
42,103,11,28,60,012345
44,86,14,24,60,012345
33,72,16,23,60,012345
46,103,76,60,60,012345
52,111,95,81,60,012345
47,104,95,72,60,012345
38,86,100,65,60,012345
30,71,104,59,60,012345
60,68,112,66,60,012345
84,75,116,77,60,012345
76,83,122,78,60,012345
73,80,129,75,60,012345
62,80,124,81,60,012345
49,66,117,77,60,012345
44,67,121,78,60,012345
38,69,123,78,60,012345
42,94,114,86,60,012345
56,106,110,87,60,012345
60,92,111,87,60,012345
102,129,106,98,60,012345
105,140,81,83,60,012345
97,131,62,68,60,012345
87,119,47,57,60,012345
84,111,36,53,60,012345
89,111,33,53,60,012345
111,92,31,44,60,012345
116,81,24,39,60,012345
114,107,32,46,60,012345
91,96,34,34,60,012345
88,123,35,38,60,012345
81,126,44,48,60,012345
74,133,45,57,60,012345
81,160,81,84,60,012345
87,139,110,113,60,012345
93,119,102,95,60,012345
89,145,132,123,60,012345
79,145,128,128,60,012345
66,125,105,91,60,012345
52,102,85,59,60,012345
40,83,67,38,60,012345
64,83,54,40,60,012345
82,89,42,49,60,012345
74,92,33,48,60,012345
71,96,27,49,60,012345
67,98,21,60,60,012345
58,92,17,62,60,012345
62,101,13,59,60,012345
51,86,15,50,60,012345
51,102,14,51,60,012345
46,93,11,48,60,012345
54,128,11,61,60,012345
94,159,14,75,60,012345
99,177,12,70,60,012345
99,156,11,58,60,012345
94,131,9,46,60,012345
93,108,8,37,60,012345
86,114,11,39,60,012345
90,104,16,42,60,012345
79,101,25,46,60,012345
79,126,36,58,60,012345
71,137,37,57,60,012345
67,148,37,56,60,012345
62,135,44,51,60,012345
59,139,45,53,60,012345
71,159,82,79,60,012345
66,139,113,111,60,012345
59,120,104,87,60,012345
70,137,140,120,60,012345
71,136,135,125,60,012345
64,129,115,103,60,012345
56,118,95,86,60,012345
46,107,75,74,60,012345
47,119,62,72,60,012345
55,123,49,69,60,012345
53,124,38,60,60,012345
54,116,38,57,60,012345
63,104,31,49,60,012345
62,81,26,32,60,012345
71,102,22,36,60,012345
58,87,18,26,60,012345
68,106,17,33,60,012345
53,89,16,26,60,012345
47,74,13,23,60,012345
94,105,18,39,60,012345
103,123,17,41,60,012345
95,118,14,39,60,012345
86,116,12,44,60,012345
74,104,10,34,60,012345
94,117,13,43,60,012345
83,108,11,37,60,012345
76,108,9,40,60,012345
75,112,34,46,60,012345
61,96,42,36,60,012345
81,111,44,41,60,012345
72,110,51,46,60,012345
63,105,50,51,60,012345
85,126,84,76,60,012345
76,112,112,103,60,012345
78,100,103,84,60,012345
79,104,134,109,60,012345
69,95,131,107,60,012345
70,98,108,87,60,012345
63,91,86,74,60,012345
54,87,68,75,60,012345
70,88,56,84,60,012345
99,78,47,75,60,012345
125,71,36,67,60,012345
108,77,34,55,60,012345
88,66,27,34,60,012345
90,92,21,36,60,012345
75,89,16,41,60,012345
62,87,12,56,60,012345
80,81,13,54,60,012345
61,73,13,44,60,012345
48,64,11,39,60,012345
99,100,14,55,60,012345
104,120,12,54,60,012345
101,133,10,57,60,012345
87,122,9,49,60,012345
75,113,7,54,60,012345
85,108,13,55,60,012345
87,89,12,47,60,012345
90,79,10,41,60,012345
107,85,13,47,60,012345
88,80,11,47,60,012345
86,96,9,52,60,012345
69,86,7,41,60,012345
58,78,6,30,60,012345
52,84,9,34,60,012345
46,83,11,32,60,012345
51,89,18,35,60,012345
60,112,71,72,60,012345
62,121,92,91,60,012345
61,128,93,89,60,012345
60,127,96,88,60,012345
56,135,97,88,60,012345
51,125,102,88,60,012345
59,130,107,95,60,012345
56,113,116,91,60,012345
57,107,125,91,60,012345
71,103,122,91,60,012345
67,91,115,86,60,012345
58,75,119,79,60,012345
55,84,121,82,60,012345
51,87,113,85,60,012345
50,99,109,87,60,012345
38,78,112,79,60,012345
82,117,111,90,60,012345
101,137,85,82,60,012345
114,133,65,73,60,012345
111,124,49,65,60,012345
101,114,40,59,60,012345
88,107,36,52,60,012345
71,99,32,53,60,012345
86,88,31,50,60,012345
97,107,37,57,60,012345
79,96,39,42,60,012345
80,114,39,44,60,012345
73,116,46,49,60,012345
67,115,46,51,60,012345
77,142,80,75,60,012345
72,131,110,106,60,012345
71,119,105,96,60,012345
78,131,133,122,60,012345
76,125,130,122,60,012345
78,109,107,94,60,012345
81,90,86,70,60,012345
85,74,68,53,60,012345
92,93,53,57,60,012345
78,83,47,49,60,012345
111,69,42,42,60,012345
109,77,34,42,60,012345
126,87,27,46,60,012345
99,75,22,39,60,012345
93,91,20,45,60,012345
83,83,15,44,60,012345
91,98,14,42,60,012345
69,80,21,34,60,012345
63,74,29,39,60,012345
99,116,27,53,60,012345
114,132,22,57,60,012345
122,125,18,53,60,012345
108,114,15,45,60,012345
95,105,12,44,60,012345
97,90,19,39,60,012345
105,76,15,33,60,012345
88,69,13,28,60,012345
115,81,27,39,60,012345
92,77,32,31,60,012345
92,104,34,39,60,012345
82,106,42,43,60,012345
77,109,44,45,60,012345
84,139,82,74,60,012345
77,130,112,106,60,012345
73,117,113,96,60,012345
79,134,141,122,60,012345
88,145,136,125,60,012345
88,120,117,95,60,012345
88,98,98,72,60,012345
85,79,79,52,60,012345
81,78,67,48,60,012345
80,93,53,52,60,012345
66,89,41,57,60,012345
79,91,40,47,60,012345
100,93,34,41,60,012345
79,73,29,26,60,012345
82,90,25,30,60,012345
73,86,20,36,60,012345
68,96,18,43,60,012345
54,85,15,36,60,012345
41,70,32,41,60,012345
79,116,34,59,60,012345
95,140,28,58,60,012345
109,138,23,55,60,012345
116,130,19,55,60,012345
110,119,15,56,60,012345
94,113,16,60,60,012345
92,92,17,50,60,012345
93,80,13,45,60,012345
111,88,33,55,60,012345
105,83,38,50,60,012345
111,91,38,56,60,012345
95,99,45,57,60,012345
81,100,45,62,60,012345
86,127,81,87,60,012345
79,114,113,116,60,012345
102,126,106,106,60,012345
105,119,138,130,60,012345
103,117,132,127,60,012345
87,110,109,101,60,012345
73,103,87,86,60,012345
75,107,69,73,60,012345
92,97,57,73,60,012345
105,84,44,70,60,012345
116,79,34,72,60,012345
115,79,31,66,60,012345
94,67,27,42,60,012345
107,73,21,44,60,012345
108,82,16,51,60,012345
88,73,13,40,60,012345
101,92,14,51,60,012345
86,89,11,47,60,012345
66,75,9,39,60,012345
105,113,9,51,60,012345
110,130,10,47,60,012345
102,121,9,36,60,012345
86,105,9,23,60,012345
71,87,10,13,60,012345
58,71,12,7,60,012345
49,60,13,5,60,012345
45,55,16,5,60,012345
45,53,22,5,60,012345
49,54,35,6,60,012345
56,59,45,9,60,012345
64,69,66,18,60,012345
74,79,100,37,60,012345
90,84,119,53,60,012345
101,86,142,73,60,012345
110,87,157,87,60,012345
86,68,181,122,60,012345
68,51,176,127,60,012345
54,38,159,98,60,012345
44,29,147,83,60,012345
37,22,143,76,60,012345
31,17,143,74,60,012345
27,13,147,72,60,012345
24,10,152,72,60,012345
21,8,157,70,60,012345
19,7,154,74,60,012345
18,8,143,76,60,012345
17,10,145,75,60,012345
17,18,146,66,60,012345
22,28,143,71,60,012345
35,50,148,72,60,012345
62,85,146,80,60,012345
110,127,151,100,60,012345
134,155,146,112,60,012345
151,165,134,114,60,012345
158,170,131,120,60,012345
166,174,135,128,60,012345
167,176,133,131,60,012345
165,178,129,136,60,012345
167,178,127,138,60,012345
175,179,130,141,60,012345
170,180,130,137,60,012345
172,177,128,134,60,012345
175,176,126,131,60,012345
177,176,122,133,60,012345
176,183,143,149,60,012345
164,161,157,166,60,012345
150,155,148,138,60,012345
147,151,175,159,60,012345
147,157,164,161,60,012345
145,169,156,150,60,012345
133,154,142,134,60,012345
116,140,121,107,60,012345
126,145,113,108,60,012345
139,131,106,103,60,012345
152,127,102,106,60,012345
163,139,99,109,60,012345
152,143,98,110,60,012345
140,147,98,109,60,012345
128,139,99,101,60,012345
112,123,99,93,60,012345
108,113,103,89,60,012345
110,113,103,90,60,012345
90,100,106,88,60,012345
131,138,113,104,60,012345
146,164,112,110,60,012345
154,169,104,105,60,012345
141,155,98,94,60,012345
126,138,99,88,60,012345
140,144,96,95,60,012345
152,133,92,99,60,012345
161,129,88,102,60,012345
170,135,97,105,60,012345
160,144,96,102,60,012345
140,142,96,99,60,012345
121,131,97,88,60,012345
100,116,96,81,60,012345
124,138,121,105,60,012345
124,134,141,134,60,012345
123,143,127,123,60,012345
128,134,159,152,60,012345
138,129,158,153,60,012345
147,131,145,136,60,012345
158,131,136,145,60,012345
162,131,120,130,60,012345
159,127,117,123,60,012345
148,129,117,124,60,012345
132,123,119,121,60,012345
143,128,123,123,60,012345
140,140,121,123,60,012345
137,145,117,126,60,012345
134,149,114,126,60,012345
119,136,115,120,60,012345
101,125,115,112,60,012345
84,111,115,101,60,012345
70,95,116,100,60,012345
115,129,123,115,60,012345
127,143,120,106,60,012345
124,134,118,97,60,012345
114,126,118,90,60,012345
99,111,116,83,60,012345
83,101,113,80,60,012345
67,89,114,80,60,012345
53,78,117,81,60,012345
74,79,131,87,60,012345
67,72,131,80,60,012345
62,73,130,78,60,012345
55,72,131,75,60,012345
52,70,127,76,60,012345
82,108,149,96,60,012345
93,116,160,125,60,012345
99,129,143,117,60,012345
106,124,171,145,60,012345
117,120,172,159,60,012345
133,116,160,149,60,012345
148,114,145,137,60,012345
155,109,134,126,60,012345
156,108,129,120,60,012345
154,123,124,125,60,012345
133,120,121,120,60,012345
139,134,120,120,60,012345
133,147,116,130,60,012345
134,148,116,129,60,012345
129,156,113,134,60,012345
118,145,113,121,60,012345
98,139,114,115,60,012345
82,125,114,110,60,012345
97,112,114,111,60,012345
136,141,106,116,60,012345
147,152,107,110,60,012345
143,146,109,104,60,012345
134,143,113,101,60,012345
127,132,119,98,60,012345
117,128,122,97,60,012345
109,120,131,98,60,012345
107,113,129,94,60,012345
127,109,129,94,60,012345
121,105,127,91,60,012345
114,105,131,89,60,012345
110,103,125,89,60,012345
103,103,126,88,60,012345
102,101,125,87,60,012345
98,101,122,87,60,012345
97,103,123,87,60,012345
100,105,156,122,60,012345
97,101,160,134,60,012345
95,96,154,119,60,012345
97,88,154,112,60,012345
98,80,145,104,60,012345
99,76,147,99,60,012345
99,74,143,93,60,012345
100,69,152,103,60,012345
117,82,154,110,60,012345
117,82,143,104,60,012345
114,81,138,91,60,012345
112,79,131,84,60,012345
109,71,127,81,60,012345
101,74,130,86,60,012345
99,77,134,95,60,012345
102,88,139,106,60,012345
140,129,133,115,60,012345
162,158,129,120,60,012345
162,164,117,115,60,012345
158,175,112,118,60,012345
151,179,112,122,60,012345
149,179,112,119,60,012345
144,174,108,120,60,012345
142,178,106,124,60,012345
152,180,110,126,60,012345
156,178,108,121,60,012345
161,180,107,120,60,012345
163,180,104,119,60,012345
166,174,103,115,60,012345
168,182,126,135,60,012345
158,163,145,157,60,012345
147,156,135,132,60,012345
139,157,165,154,60,012345
138,159,159,157,60,012345
130,161,149,137,60,012345
119,142,134,120,60,012345
98,123,113,90,60,012345
118,131,102,90,60,012345
122,127,93,87,60,012345
105,112,89,75,60,012345
135,134,87,88,60,012345
134,144,83,93,60,012345
125,157,81,100,60,012345
110,147,80,90,60,012345
99,126,81,80,60,012345
120,132,79,81,60,012345
97,115,79,72,60,012345
77,99,81,68,60,012345
121,138,88,87,60,012345
143,162,91,96,60,012345
150,166,84,91,60,012345
